id,query,golden_document_id,is_match,top_hit_elser_1_url,top_hit_elser_1_score,top_hit_elser_2_url,top_hit_elser_2_score,top_hit_elser_3_url,top_hit_elser_3_score,top_hit_elser_4_url,top_hit_elser_4_score,top_hit_elser_5_url,top_hit_elser_5_score
245,"Can a recipient claim a full input tax credit for the GST in the principal component of a hire purchase agreement at the commencement of the agreement, regardless of whether they account for GST on a cash or non-cash basis?",GSTA TPP 026,True,GSTA TPP 026,,GSTA TPP 026,,GSTIIFS1,,GSTR 2000/29,,GSTA TPP 004,
250,How does the single entity rule in section 701-1 of the Income Tax Assessment Act 1997 affect the application of CGT event I1 in section 104-160 when a subsidiary member of a consolidated group ceases to be an Australian resident?,TD 2004/42,True,TD 2004/42,,TD 2004/42,,TD 2004/47,,TD 2004/40,,TD 2004/42,
253,"If a company that's part of a group of companies stops being an Australian resident, does it still have to pay capital gains tax on assets it owns overseas?",TD 2004/42,True,TD 2004/42,,CR 2007/41,,TD 2008/23,,TD 2004/42,,TD 1999/83,
252,"In the context of a consolidated group, does the single entity rule in section 701-1 of the Income Tax Assessment Act 1997 override the application of CGT event I1 in section 104-160 when a subsidiary member ceases to be an Australian resident?",TD 2004/42,True,TD 2004/42,,TD 2004/42,,TD 2004/47,,TD 2004/42,,TD 2004/40,
249,"If I'm buying something on a hire purchase agreement, what information do I need to make sure is included in the agreement so that I can claim the GST back correctly?",GSTA TPP 026,False,GSTR 2000/29,,GSTR 2000/29,,GSTR 2000/29,,GSTR 2000/29,,GSTR 2000/29,
255,"If a company in a group of companies moves its main office overseas and is no longer an Australian resident, does it have to pay capital gains tax on its overseas assets when it leaves the group?",TD 2004/42,True,TD 2004/42,,TD 2010/21,,TD 2004/42,,TD 2010/20,,TD 93/8,
256,How does the stapling of units in the GDI Property Trust with shares in GDI Property Group Limited affect the tax implications for unit holders?,CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,
254,How does the tax office treat a company that's part of a group and stops being an Australian resident - does it still have to pay tax on its overseas assets?,TD 2004/42,True,CR 2007/7,,TD 2004/42,,TR 1999/1,,TD 2008/24,,TD 2010/21,
257,Can a unit holder who did not elect to receive stapled securities or has a non-Australian address claim a capital loss on the redemption of their GDI Property Trust units?,CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,
258,How does the capital distribution applied to subscribe for shares in GDI Property Group Limited affect the cost base and reduced cost base of the unit holders' shares?,CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2004/1,
259,I own units in the GDI Property Trust and did not choose to receive stapled securities. Will I have to pay tax on the redemption of my units?,CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,
251,"Can you clarify whether the single entity rule applies to a subsidiary member of a consolidated group that stops being an Australian resident, and if so, how it affects the application of CGT event I1?",TD 2004/42,True,TD 2004/42,,TD 2004/42,,TD 2004/42,,TD 2004/39,,TD 2008/29,
262,"What is the correct amount to be specified in a written agreement for a further transfer of tax loss from a loss company to an income company in the same income year, where the loss company has already transferred a part of its loss to the income company?",TD 2003/23,True,TD 2003/23,,TR 98/12,,TD 2003/23,,TR 98/12,,TR 98/12,
260,"I'm a foreign resident and own units in the Perth Trust, Premium Trust, or Sydney Trust. How will the merger with the GDI Property Trust affect my tax situation?",CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,
261,"I received a capital distribution from the GDI Property Trust, which was used to subscribe for shares in GDI Property Group Limited. Do I need to include this in my taxable income?",CR 2014/28,True,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,,CR 2014/28,
266,What happens if a company realizes it made a mistake in calculating its losses and wants to transfer more losses to another company after the tax return has been lodged?,TD 2003/23,False,TR 98/12,,TR 98/12,,TR 98/12,,TR 98/12,,TD 2003/23,
267,Can a company cancel a previous agreement to transfer losses to another company and replace it with a new agreement for a different amount?,TD 2003/23,True,TR 98/12,,TR 98/12,,TD 2003/23,,TR 98/12,,TR 98/12,
264,How does the transfer of tax loss from a loss company to an income company affect the amount of tax loss available for transfer in subsequent years?,TD 2003/23,True,TR 98/12,,TD 2003/23,,TD 2006/75,,TD 2003/23,,TD 2006/75,
263,Can a further agreement for the transfer of tax loss between the same loss company and income company in the same income year involve the revocation of a prior agreement between the companies?,TD 2003/23,True,TD 2003/23,,TD 2003/23,,TR 98/12,,TD 2003/23,,TR 98/12,
268,"How does the 70% DFE rule apply to the W.A. Blue Gum Project 2017, and what are the implications for Growers who participate in the scheme?",PR 2017/4,False,PR 2023/7,,PR 2022/4,,PR 2016/4,,PR 2021/5,,PR 2013/4,
265,"If a company has already transferred some of its losses to another company in the same group, can it transfer more losses to the same company in the same year?",TD 2003/23,True,TR 98/12,,TD 2003/23,,TR 98/12,,TR 98/12,,TD 2005/50,
271,I'm thinking of investing in the W.A. Blue Gum Project,PR 2017/4,False,PR 2021/5,,PR 2020/7,,PR 2022/4,,PR 2023/7,,PR 2019/2,
272,"Can I claim tax deductions for the fees I pay, and what are the conditions for claiming these deductions?",PR 2017/4,False,PR 2008/8,,TR 95/16,,PR 2011/9,,TR 95/16,,PR 2008/7,
273,"If I borrow money to invest in the Project, can I claim the interest on the loan as a tax deduction, and are there any specific conditions I need to meet?",PR 2017/4,False,PR 2010/6,,PR 2011/2,,PR 2010/28,,PR 2021/13,,PR 2010/27,
270,"How does the Commissioner's discretion in subsection 35-55(1) apply to Growers who incur losses from their participation in the Project, and what are the conditions for the exercise of this discretion?",PR 2017/4,False,PR 2008/11,,PR 2008/39,,PR 2008/23,,PR 2010/20,,PR 2008/31,
279,"What is an early retirement scheme, and how does it differ from a regular redundancy payment?",CR 2013/22,False,CR 2016/6,,CR 2007/4,,CR 2007/20,,CR 2022/12,,CR 2007/4,
278,"I'm considering retiring early from my job, and my employer is offering me a payment as part of an early retirement scheme. How will this payment be taxed?",CR 2013/22,False,CR 2009/1,,CR 2017/28,,CR 2017/17,,CR 2018/11,,CR 2009/38,
277,"Can an early retirement scheme payment be made in lieu of superannuation benefits, and what are the implications for tax purposes?",CR 2013/22,False,CR 2008/3,,CR 2015/30,,CR 2014/32,,CR 2014/33,,CR 2015/39,
275,How does the Commissioner determine the class of employees that can participate in an early retirement scheme under section 83-180 of the ITAA 1997?,CR 2013/22,True,CR 2014/37,,CR 2013/22,,CR 2014/18,,CR 2013/31,,CR 2010/24,
269,"Can a Grower claim deductions for interest incurred on a loan with Albany Financial Pty Ltd under section 8-1, and what are the conditions for deductibility?",PR 2017/4,False,PR 2013/4,,PR 2020/7,,PR 2012/22,,PR 2011/6,,PR 2018/5,
282,"Can you clarify the conditions under which Subdivision 83A-C applies to an ESS interest, specifically in relation to the requirement that the scheme genuinely restricts the employee from immediately disposing of the right?",CR 2021/26,True,CR 2021/26,,CR 2013/5,,CR 2023/18,,CR 2021/26,,TD 2022/4,
283,"How does the ATO calculate the market value of an ESS interest for the purposes of determining the amount to be included in assessable income at the ESS deferred taxing point, and what is the cost base of the interest in this scenario?",CR 2021/26,True,CR 2021/26,,CR 2023/25,,CR 2018/15,,CR 2023/26,,CR 2018/35,
280,"If I accept an early retirement payment, will I be able to work for my employer again in the future, or are there any restrictions?",CR 2013/22,False,CR 2016/22,,CR 2016/24,,CR 2016/15,,CR 2014/38,,CR 2010/15,
281,"How does the ATO determine the acquisition date of an employee share scheme (ESS) interest when the employee is not a participant in the preceding participation period, and what are the implications for the ESS deferred taxing point?",CR 2021/26,False,CR 2018/15,,CR 2011/23,,CR 2011/23,,CR 2011/23,,TD 2022/4,
284,I'm a non-executive director of a company and I'm participating in a share acquisition plan. How will my tax be affected if I leave the company before the shares are allocated to me?,CR 2021/26,False,CR 2005/21,,TD 93/16,,CR 2008/41,,CR 2008/41,,CR 2005/22,
285,"I've been given the option to participate in a share plan at work, but I'm not sure what it means for my taxes. Can you explain how the tax works if I decide to participate and then sell the shares later?",CR 2021/26,False,CR 2003/16,,CR 2023/9,,CR 2023/10,,TD 2009/3,,CR 2015/8,
287,"How does the receipt of membership in a cooperative, which is a non-trading cooperative without share capital, affect the cost base of the membership interest for capital gains tax purposes?",CR 2021/18,True,CR 2021/18,,CR 2021/18,,CR 2018/36,,TD 2008/29,,CR 2021/18,
286,"I've received shares through a work scheme and I'm not allowed to sell them for a few years. How will this affect my tax, and what happens if I decide to sell the shares after the restriction period ends?",CR 2021/26,False,CR 2001/28,,CR 2021/41,,CR 2001/28,,CR 2022/9,,CR 2011/23,
276,"What are the requirements for an early retirement scheme payment to be considered tax-free, and how is the tax-free amount calculated?",CR 2013/22,False,CR 2007/20,,CR 2018/10,,CR 2009/5,,CR 2014/17,,CR 2014/18,
274,"How will my tax obligations be affected if I sell my interest in the Project or if the trees are harvested, and what are the implications for my tax return?",PR 2017/4,False,TR 97/11,,PR 2012/15,,CR 2015/19,,PR 2011/9,,CR 2012/31,
289,Can a receipt of membership in a cooperative be considered ordinary income or statutory income if it is not convertible to cash and does not have a real connection to the taxpayer's business activities?,CR 2021/18,True,CR 2018/36,,CR 2021/18,,CR 2021/18,,CR 2018/36,,CR 2003/30,
290,I received membership in a cooperative as part of a local management arrangement for an irrigation scheme. Do I need to pay tax on this membership?,CR 2021/18,True,CR 2021/18,,CR 2021/18,,CR 2021/18,,CR 2021/18,,CR 2021/18,
292,Is the receipt of membership in a cooperative considered income if it is not related to my business activities and I did not pay anything for it?,CR 2021/18,True,CR 2021/18,,CR 2018/36,,CR 2021/18,,CR 2003/30,,CR 2021/18,
291,"If I received a share in a company that was later converted to a cooperative, do I need to pay capital gains tax on the cancellation of the share?",CR 2021/18,False,CR 2010/17,,TD 2000/10,,CR 2010/17,,CR 2010/17,,CR 2017/30,
294,"How is the margin calculated for the purposes of the margin scheme, where the interest, unit, or long-term lease is held at 1 July 2000 and the supplier has obtained a valuation in accordance with the Commissioner's written determination?",GSTR 2000/21,True,GSTR 2000/21,,GSTR 2000/21,,GSTR 2000/21,,GSTR 2000/21,,GSTR 2006/7,
297,"Can I use the margin scheme to calculate the GST payable on the sale, and if so, how do I do it?",GSTR 2000/21,True,GSTR 2006/7,,GSTR 2000/2,,GSTR 2006/8,,GSTR 2000/21,,GSTR 2015/1,
293,"What is the GST payable on a taxable supply of real property under the margin scheme, where the supplier acquired the freehold interest in land before 1 July 2000 and the supply is made on or after 1 July 2000?",GSTR 2000/21,True,GSTR 2006/8,,GSTR 2000/21,,GSTR 2000/21,,GSTR 2000/21,,GSTR 2000/21,
296,"I'm selling my house, which I bought before 1 July",GSTR 2000/21,True,GSTR 2000/8,,GSTR 2008/3,,TD 2000/14,,GSTR 2000/21,,GSTR 2000/21,
295,"What are the requirements for making valuations for the purposes of Division 75, where the supplier acquired the freehold interest in land, stratum unit, or long-term lease before 1 July 2000 and the supplier chooses to apply the margin scheme in working out the amount of GST on the supply for completed premises and subdivisions as at the valuation date?",GSTR 2000/21,True,GSTR 2000/21,,GSTR 2000/21,,GSTR 2000/21,,GSTR 2006/8,,GSTR 2000/21,
299,I'm buying a house from a developer who acquired the land before 1 July,GSTR 2000/21,True,GSTR 2003/3,,GSTR 2000/21,,PR 2018/10,,GSTD 2006/4,,GSTR 2000/8,
288,"Is the cancellation of a share in a company that is converted to a cooperative considered a CGT event, and if so, what are the capital proceeds from the cancellation?",CR 2021/18,False,CR 2010/17,,CR 2019/12,,CR 2023/1,,CR 2001/5,,CR 2023/16,
298,"I'm a developer who acquired land before 1 July 2000 and I'm now selling it. Can I use the margin scheme to calculate the GST payable on the sale, and if so, what are the requirements for making valuations for the purposes of the margin scheme?",GSTR 2000/21,True,GSTR 2000/21,,GSTR 2000/2,,GSTR 2009/1,,GSTR 2000/21,,GSTR 2000/21,
302,"In what circumstances would travel expenses incurred by a consultant, who has contracted through an interposed entity to provide services at a client's premises, be considered deductible?",TD 94/71,True,TD 94/71,,TD 94/71,,TR 2020/1,,TR 2021/1,,TD 94/71,
300,"Will I be entitled to an input tax credit for the GST payable on the acquisition, and if not, why not?",GSTR 2000/21,False,GSTR 2003/9,,GSTR 2000/26,,GSTR 2000/3,,GSTR 2000/12,,GSTR 2003/12,
304,"If I work as a consultant and my company is based at my home, can I claim the cost of traveling to see clients as a work expense?",TD 94/71,True,TD 94/71,,TR 2021/1,,TR 2021/1,,TD 94/71,,TR 2021/1,
303,How does the nature of activities conducted by contract consultants in providing professional services impact the determination of whether their home constitutes a place of business for the purpose of deducting motor vehicle expenses?,TD 94/71,True,TD 94/71,,TD 94/71,,TR 93/30,,TR 95/9,,TD 94/71,
301,"How do the principles of deductibility for travel expenses apply to employees providing consultancy services through an interposed entity, such as a non-arm's length company, trust, or partnership, when their base of practice is at their residence?",TD 94/71,True,TD 94/71,,TR 2020/1,,TD 94/71,,TR 2021/1,,TR 2021/1,
305,I'm a computer consultant and I often work on projects at clients' offices. Can I claim the cost of driving to those offices as a business expense?,TD 94/71,True,TD 94/71,,TD 94/71,,TR 95/19,,TR 95/22,,TR 2003/16,
306,"If I do some work from home and some work at clients' offices, can I claim the cost of traveling between the two as a work expense?",TD 94/71,False,TR 95/11,,TR 95/9,,TR 2021/1,,TR 95/17,,TD 96/42,
308,"Can a charitable institution be considered 'established by a law of the Commonwealth, a State or a Territory' under subsection 65J(3) if the relevant law only provides for the incorporation of the institution and does not specify its charitable purpose?",TD 2008/2,True,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,
309,"Is a charitable institution that is incorporated under a state/territory associations incorporation act, but has its charitable purpose set out in its own constitution, considered 'established by a law of the Commonwealth, a State or a Territory' under subsection 65J(3)?",TD 2008/2,True,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,
310,"If a charity is set up as a company under federal law, does that automatically mean it's considered to be set up by the government for tax purposes?",TD 2008/2,False,TR 2011/4,,TR 2005/22,,TD 2006/22,,TR 2011/4,,CR 2016/36,
311,"Can a charity be considered to be set up by a state or territory government if it's incorporated under a state or territory law, but the law doesn't specifically say what the charity's purpose is?",TD 2008/2,True,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,,TR 2011/4,
312,"If a charity is set up under a state or territory law, but its purpose is only stated in its own rules, is it still considered to be set up by the state or territory government for tax purposes?",TD 2008/2,True,TD 2008/2,,TD 2008/2,,TD 2008/2,,TR 2011/4,,TD 2008/2,
313,How does the demerger of South32 by BHP Billiton Limited affect the cost base and reduced cost base of the original BHP shares and the corresponding South32 shares for the purposes of calculating capital gains tax?,CR 2015/40,True,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,
314,Can a BHP shareholder who chooses demerger roll-over relief for their Pre-CGT BHP shares also choose to disregard the capital gain made in respect of the CGT event that happened to their BHP shares under the demerger?,CR 2015/40,True,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,
316,I own shares in BHP Billiton and recently received shares in South32 as part of a demerger. How will this affect my tax?,CR 2015/40,True,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,,CR 2015/40,
318,I'm a non-resident shareholder of BHP Billiton. Will I have to pay tax on the demerger dividend I received?,CR 2015/40,True,CR 2015/40,,CR 2020/41,,CR 2015/40,,CR 2015/40,,CR 2015/40,
321,How does the single entity rule in section 701-1 of the ITAA 1997 impact the application of the significant individual condition to the head company when a subsidiary member sells an asset?,TD 2004/45,True,TD 2004/45,,TD 2004/45,,TD 2004/43,,TD 2004/83,,TD 2004/46,
323,How does the tax office work out if a company has had a significant owner for 15 years if the company has changed ownership or joined a group of companies during that time?,TD 2004/45,True,TD 2004/45,,TD 2004/45,,TD 2004/45,,TD 2004/45,,TD 2004/45,
322,"If a company owns a business asset and then joins a larger group of companies, can the new parent company claim a tax exemption on the sale of that asset if the original company had a significant owner for 15 years?",TD 2004/45,True,TD 2004/45,,TD 2004/45,,TD 2004/82,,TD 2004/44,,TD 2004/46,
307,"Does the incorporation of a charitable institution under the Corporations Act 2001 or a state/territory associations incorporation act automatically establish the institution as being 'established by a law of the Commonwealth, a State or a Territory' for the purposes of subsection 65J(3) of the Fringe Benefits Tax Assessment Act 1986?",TD 2008/2,True,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,,TD 2008/2,
315,"How does the Commissioner determine the acquisition date of the South32 shares for the purposes of the CGT discount, and what is the effect of choosing demerger roll-over relief on this date?",CR 2015/40,True,CR 2015/40,,CR 2015/40,,CR 2008/31,,CR 2015/40,,CR 2015/40,
325,What is the acceptable method for determining the value of goods taken from trading stock for private use in industries that are not included in the Schedule?,TD 2021/1,False,TD 2018/10,,TD 2021/8,,TD 2020/1,,TD 2022/15,,TD 2021/1,
324,"If a company sells an asset and wants to claim a tax exemption, does it matter if the company had a significant owner for the entire 15 years, or can the parent company of a group claim the exemption if it had a significant owner for some of that time?",TD 2004/45,True,TD 2004/45,,TD 2004/45,,TD 2004/45,,TD 2004/45,,TD 2004/46,
326,"How does the Commissioner determine the values of goods taken from trading stock for private use, and what data sources are used to support these values?",TD 2021/1,False,TD 2022/15,,TD 2018/10,,TD 2019/2,,TD 2020/1,,TD 2021/8,
327,"Can a taxpayer use a lower value for goods taken from stock than that shown in the Schedule, and if so, what documentation is required to support this value?",TD 2021/1,True,TD 2021/8,,TD 2022/15,,TD 2021/1,,TD 2018/10,,TD 2020/1,
328,"If I take some items from my business stock for personal use, how do I work out how much they're worth for tax purposes?",TD 2021/1,True,TR 2008/5,,TD 2021/8,,TD 2021/1,,TD 2022/15,,TD 2018/10,
329,"Is there a standard amount that I can use to value goods taken from stock for private use, or do I need to keep records of each item?",TD 2021/1,False,TD 2021/8,,TD 2018/10,,TD 2022/15,,TD 2020/1,,TD 2019/2,
317,I'm not sure if I should choose demerger roll-over relief for my BHP shares. Can you explain what this means and how it will affect my tax?,CR 2015/40,True,CR 2015/40,,CR 2015/40,,CR 2013/37,,CR 2015/40,,CR 2015/40,
330,"Can I use a different value for goods taken from stock than the one listed in the Schedule, and if so, what do I need to do to justify this value?",TD 2021/1,False,TD 2018/10,,TD 2021/8,,TD 2020/1,,TD 2022/15,,TD 2021/1,
332,"Can a limited partnership be considered a foreign hybrid limited partnership if the foreign country imposes a nil rate of tax on all income, and what are the implications of this for the partners?",TD 2009/2,True,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,
319,How does the significant individual condition in paragraph 152-110(1)(c) of the ITAA 1997 apply to the head company of a consolidated group when a subsidiary member sells an asset that was brought into the group?,TD 2004/45,True,TD 2004/45,,TD 2004/45,,TD 2004/46,,TD 2004/46,,TD 2004/44,
320,Can you clarify how the entry history rule in section 701-5 of the ITAA 1997 affects the head company's ability to meet the significant individual condition for the period before the subsidiary became a member of the group?,TD 2004/45,True,TD 2004/45,,TR 2007/2,,TR 2007/2,,TD 2004/43,,TD 2004/80,
331,"How does the foreign tax law treat a limited partnership that has elected corporate tax treatment, and what implications does this have for determining whether the partnership is a foreign hybrid limited partnership?",TD 2009/2,True,TD 2022/7,,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,
335,"How does the tax treatment of a limited partnership change if it elects to be treated as a company for tax purposes in the foreign country, and what are the implications of this for determining whether the partnership is a foreign hybrid limited partnership?",TD 2009/2,True,TD 2009/2,,TD 2022/7,,TD 2009/2,,TD 2009/2,,TD 2009/2,
337,"How does the accounting liability for outstanding claims for a general insurance company affect the calculation of the allocable cost amount (ACA) under the consolidation regime, specifically in relation to step 2 of the ACA?",TD 2004/78,True,TD 2004/78,,TD 2004/78,,TD 2004/72,,TD 2004/78,,TD 2004/78,
339,"How does the treatment of indirect claims settlement costs differ between accounting and tax purposes, and what implications does this have for the calculation of the ACA?",TD 2004/78,True,TD 2004/78,,TD 2004/78,,TD 2004/78,,TD 2004/78,,TD 2004/78,
340,I have a general insurance company and I'm trying to understand how my outstanding claims affect my tax. Can you explain how these claims are treated for tax purposes and how they impact my company's tax bill?,TD 2004/78,True,TD 2004/78,,TD 2004/78,,TD 2004/78,,TR 95/5,,TD 2004/78,
333,"How does the requirement that foreign income tax be imposed on the partners, rather than the limited partnership, apply in a year where the partnership has a loss for tax purposes, and what are the implications of this for determining whether the partnership is a foreign hybrid limited partnership?",TD 2009/2,True,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,
342,"How do I calculate the value of my outstanding claims for tax purposes, and what costs can I claim as deductions?",TD 2004/78,True,TD 2004/78,,TD 2004/78,,TD 2004/78,,TR 2000/2,,TD 2004/78,
334,"If a foreign country doesn't tax income or profits, can a limited partnership formed in that country still be considered a foreign hybrid limited partnership?",TD 2009/2,True,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,
341,I've heard that there are different rules for accounting and tax purposes when it comes to insurance claims. Can you explain the difference and how it affects my company's tax situation?,TD 2004/78,True,TD 2004/78,,GSTR 2000/37,,TR 97/7,,TD 2004/72,,TD 2004/78,
338,In what circumstances will subsections 705-75(1) and 705-80(1) of the Income Tax Assessment Act 1997 apply to the accounting liability for outstanding claims for a general insurance company?,TD 2004/78,True,TD 2004/78,,TD 2004/77,,TD 2005/17,,TD 2005/17,,TD 2004/78,
344,"Can a police officer claim a deduction for the cost of protective clothing and equipment, such as sunglasses, sunhats, and sunscreen, and are there any specific conditions that need to be met?",TR 95/13,True,TR 95/13,,TR 95/12,,TR 95/10,,TR 95/13,,TR 95/11,
347,"I bought some protective gear like sunglasses and sunscreen for work. Can I claim a deduction for these expenses, and do I need to meet any specific conditions?",TR 95/13,False,TR 95/12,,TR 95/11,,TR 95/10,,TR 95/17,,TR 95/20,
345,"How does the Australian Taxation Office (ATO) view the deductibility of expenses related to a police officer's home office, and what are the requirements for claiming a deduction for running expenses?",TR 95/13,True,TR 95/13,,TR 95/13,,TR 95/13,,TR 95/13,,TR 95/13,
348,"I work from home sometimes and I'm wondering if I can claim a deduction for my home office expenses. What are the rules around this, and what expenses can I claim?",TR 95/13,False,TR 98/6,,TR 1999/10,,TR 95/17,,TR 93/30,,TR 93/30,
346,"I'm a police officer and I received an allowance for overtime meal expenses. Do I need to keep receipts for the meals I bought, and is there a limit on how much I can claim?",TR 95/13,True,TR 95/13,,TD 2019/11,,TD 2022/10,,TR 95/13,,TD 2021/6,
349,How does the aggregation of ownership interests in land acquired at different times impact the application of the main residence exemption under section 118-150 of the ITAA 1997?,TD 92/129,False,TD 2000/14,,TD 2000/16,,TD 2000/13,,TD 2000/16,,TD 2000/16,
350,"In a scenario where a dwelling straddles multiple blocks of land acquired at different times, how is the earliest date of acquisition determined for the purposes of paragraph 118-150(4)(b)?",TD 92/129,True,TD 2000/14,,TD 92/129,,TD 2000/16,,TD 2000/16,,TD 2000/16,
351,Can you clarify how the four-year rule in paragraph 118-150(4)(a) applies when the earliest interest in the land was acquired more than four years before the dwelling became the taxpayer's main residence?,TD 92/129,True,TD 92/129,,TD 2000/16,,TD 2000/16,,TD 2000/16,,TD 1999/43,
353,"I own two pieces of land next to each other, but I bought them years apart. If I build a house on both pieces of land, how does that affect my tax when I sell the house?",TD 92/129,False,TD 2000/13,,TD 2000/14,,TD 2000/14,,TD 2000/13,,GSTR 2000/8,
336,"If a limited partnership only earns income that is exempt from tax in the foreign country, can it still be considered a foreign hybrid limited partnership, and what are the implications of this for the partners?",TD 2009/2,True,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,,TD 2009/2,
355,How does the Loan Reducer system impact the tax deductibility of interest incurred on an investment loan when the borrower also has a home loan with the same lender?,PR 2015/2,True,PR 2021/13,,PR 2017/6,,PR 2015/2,,PR 2020/8,,PR 2017/6,
354,"If I've owned one block of land for a long time, but bought the neighboring block later, and then built a house on both, how does the tax office work out when I'm eligible for the main residence exemption?",TD 92/129,False,TD 1999/68,,TD 2000/13,,TD 2000/14,,TD 2000/13,,TD 2017/13,
357,How does the application of Part IVA of the ITAA 1936 affect the tax benefits obtained by a borrower who enters into the Loan Reducer system?,PR 2015/2,True,PR 2017/6,,PR 2007/30,,PR 2015/2,,PR 2014/10,,PR 2021/13,
358,"If I have a home loan and an investment loan with the same bank, can I get a discount on my home loan interest rate if I use the bank's Loan Reducer system?",PR 2015/2,True,PR 2021/13,,PR 2015/2,,PR 2021/13,,PR 2017/6,,PR 2017/6,
359,"If I refinance my investment loan, can I still claim the interest as a tax deduction if the original loan was used to buy a rental property?",PR 2015/2,True,TD 93/13,,PR 2015/2,,PR 2013/22,,PR 2021/13,,PR 2017/6,
361,"What constitutes an injection of capital for the purposes of paragraph 707-325(4)(a) of the ITAA 1997, and how does it affect the available fraction for a bundle of losses?",TR 2004/9,True,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2004/9,,TD 2006/18,
356,Can a borrower claim a tax deduction for interest incurred on a refinanced investment loan if the original loan was used for an assessable income-producing activity?,PR 2015/2,True,PR 2015/2,,PR 2013/22,,PR 2013/22,,PR 2017/3,,PR 2017/13,
362,Can a transaction that is not an injection of capital still result in an adjustment to the available fraction under the non-arm's length test?,TR 2004/9,True,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2020/4,
352,"If I bought two blocks of land at different times and built a house that sits on both blocks, when am I considered to have bought the land for tax purposes?",TD 92/129,False,GSTR 2003/3,,TD 2000/13,,TD 2000/14,,TD 2000/13,,GSTR 2003/3,
360,Is it true that the bank's Loan Reducer system can help me avoid paying more tax on my investment loan interest?,PR 2015/2,True,PR 2015/2,,PR 2021/13,,PR 2017/6,,PR 2015/2,,PR 2021/13,
343,"What is the tax treatment of an allowance received by a police officer for overtime meal expenses, and are there any substantiation requirements that need to be met?",TR 95/13,True,TR 95/13,,TR 95/13,,TR 95/20,,TR 95/22,,TR 95/15,
363,"How does the integrity rule in subsection 707-325(2) interact with the adjusting event in Item 4 of the table in subsection 707-320(2), and what is the effect on the available fraction?",TR 2004/9,True,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2004/9,
364,"What happens when a company receives new funds from outside, and how does this affect its ability to use past losses?",TR 2004/9,False,TR 1999/16,,TD 2011/22,,TR 2006/3,,CR 2010/25,,TR 2012/5,
366,"How does the tax office determine whether a transaction is an injection of capital, and what factors do they consider?",TR 2004/9,True,TD 2006/18,,TR 2004/9,,TR 2004/9,,TR 2004/9,,TR 2004/9,
370,"I'm a property owner, and I've incurred costs to clean up pollution on my land. Can I claim these costs as a tax deduction, and what conditions need to be met?",TR 2020/2,True,TR 2021/4,,TR 2020/2,,TR 95/6,,PR 2007/13,,TR 2001/14,
368,"Can expenditure incurred for the sole or dominant purpose of carrying on environmental protection activities be claimed as a deduction, and what are the limits on the amount that can be deducted?",TR 2020/2,True,TR 2020/2,,TR 2020/2,,TR 2020/2,,TR 2020/2,,TR 2008/6,
367,"What constitutes 'environmental protection activities' under the relevant legislation, and how do these activities relate to pollution and waste resulting from an earning activity?",TR 2020/2,True,TR 2008/6,,TR 2020/2,,TR 2008/6,,TR 2008/6,,TR 2008/6,
369,"How does the concept of 'carried on by or for you' apply to environmental protection activities, and what are the implications for claiming deductions?",TR 2020/2,True,TR 2020/2,,TR 2020/2,,TR 2020/2,,TR 2020/2,,TR 2020/2,
373,How does the proposed return of capital affect the cost base and reduced cost base of the shares for capital gains tax purposes?,CR 2008/18,False,CR 2010/16,,CR 2007/13,,CR 2008/4,,CR 2007/13,,CR 2012/11,
365,"Can a company's decision to issue new shares to raise money be considered an injection of capital, and what are the implications for its tax losses?",TR 2004/9,True,TD 2006/18,,TR 2004/9,,TR 2004/9,,TR 2004/9,,TD 2006/18,
